AHR	13.477500
AIRE	0.315000
ALX1	2.490000
ALX3	0.315000
ALX4	1.117500
AR	1.157500
ARID3A	173.540000
ARID5B	23.465000
ARNT	18.372500
ARNT2	2.190000
ARNTL	5.460000
ARX	0.085000
ASCL1	0.522500
ASCL2	3.487500
ATF1	14.847500
ATF2	16.840000
ATF3	82.197500
ATF4	98.792500
ATF6	9.945000
ATF7	10.352500
ATOH1	0.240000
BACH1	18.375000
BACH2	1.822500
BARHL1	0.000000
BARHL2	0.000000
BARX1	0.145000
BARX2	0.445000
BATF	1.492500
BATF3	1.530000
BCL11A	7.892500
BCL6	19.517500
BCL6B	0.537500
BHLHA15	0.300000
BHLHE22	0.000000
BHLHE23	0.000000
BHLHE40	63.220000
BHLHE41	2.067500
BPTF	21.465000
BRCA1	3.242500
BSX	0.000000
CBFB	25.432500
CDC5L	7.725000
CDX1	22.902500
CDX2	28.600000
CEBPA	17.527500
CEBPB	84.570000
CEBPD	193.520000
CEBPE	0.012500
CEBPG	21.547500
CEBPZ	13.475000
CENPB	13.950000
CLOCK	7.865000
CPEB1	0.845000
CREB1	15.837500
CREB3	41.820000
CREB3L1	119.257500
CREB3L2	19.460000
CREB5	9.587500
CREM	24.215000
CRX	0.045000
CTCF	14.147500
CTCFL	0.007500
CUX1	44.602500
CUX2	0.122500
CXXC1	38.972500
DBP	7.405000
DDIT3	71.750000
DLX1	0.112500
DLX2	0.895000
DLX3	0.417500
DLX4	1.077500
DLX5	8.627500
DLX6	1.687500
DMBX1	0.075000
DMRT1	0.015000
DPRX	0.000000
DRGX	0.000000
DUX4	0.000000
DUXA	0.000000
E2F1	6.810000
E2F2	0.352500
E2F3	4.312500
E2F4	41.055000
E2F5	9.005000
E2F6	11.520000
E2F7	1.715000
E2F8	0.532500
E4F1	11.740000
EBF1	4.837500
EGR1	173.577500
EGR2	5.522500
EGR3	0.880000
EGR4	0.592500
EHF	3.692500
ELF1	29.150000
ELF2	18.022500
ELF3	192.862500
ELF5	0.380000
ELK1	17.257500
ELK3	7.040000
ELK4	4.295000
EMX1	0.177500
EMX2	0.007500
EN1	0.392500
EN2	0.087500
EOMES	0.082500
EPAS1	62.380000
ERG	1.522500
ESR1	0.010000
ESR2	0.147500
ESRRA	30.495000
ESRRB	0.007500
ESRRG	3.822500
ESX1	0.000000
ETS1	5.080000
ETS2	57.035000
ETV1	3.370000
ETV2	0.980000
ETV3	5.782500
ETV4	7.007500
ETV5	9.595000
ETV6	5.407500
ETV7	0.425000
FEV	0.612500
FEZF1	0.072500
FIGLA	0.000000
FLI1	1.685000
FOS	551.207500
FOSB	66.447500
FOSL1	8.340000
FOSL2	65.787500
FOXA1	45.542500
FOXA2	7.735000
FOXA3	9.362500
FOXB1	0.077500
FOXC1	0.555000
FOXC2	0.347500
FOXD1	0.115000
FOXD2	0.717500
FOXD3	0.000000
FOXF1	23.790000
FOXF2	15.042500
FOXG1	0.002500
FOXH1	0.060000
FOXI1	0.000000
FOXJ2	8.255000
FOXJ3	13.177500
FOXK1	5.610000
FOXL1	0.772500
FOXM1	5.037500
FOXO1	15.735000
FOXO3	27.080000
FOXO4	3.420000
FOXO6	2.082500
FOXP1	29.900000
FOXP2	5.535000
FOXP3	0.020000
FOXQ1	10.455000
FUBP1	47.925000
GABPA	7.790000
GATA1	0.027500
GATA2	1.502500
GATA3	9.187500
GATA4	9.180000
GATA5	23.897500
GATA6	67.807500
GBX1	0.020000
GBX2	0.097500
GCM1	0.022500
GCM2	0.035000
GFI1	0.097500
GFI1B	0.000000
GLI1	3.230000
GLI2	3.010000
GLI3	9.977500
GLIS1	0.495000
GLIS2	5.440000
GLIS3	9.727500
GMEB2	5.505000
GRHL1	4.172500
GRHL2	5.180000
GSC	0.077500
GSC2	0.000000
GSX1	0.000000
GSX2	0.000000
HAND1	65.297500
HBP1	33.430000
HES1	75.135000
HES5	0.440000
HES7	0.000000
HESX1	0.515000
HEY1	5.610000
HEY2	0.222500
HIC1	5.222500
HIC2	6.902500
HIF1A	107.512500
HINFP	10.190000
HIVEP1	7.727500
HIVEP2	2.745000
HLF	0.220000
HLTF	9.725000
HMBOX1	15.435000
HMGA1	41.215000
HMGA2	8.925000
HMX1	0.000000
HMX2	0.000000
HMX3	0.000000
HNF1A	10.640000
HNF1B	8.982500
HNF4A	23.857500
HNF4G	8.127500
HOMEZ	5.597500
HOXA1	0.245000
HOXA10	4.782500
HOXA11	3.787500
HOXA13	5.780000
HOXA2	0.205000
HOXA5	0.337500
HOXA7	0.290000
HOXA9	2.275000
HOXB1	0.000000
HOXB13	0.162500
HOXB2	12.472500
HOXB3	2.317500
HOXB4	1.042500
HOXB6	4.835000
HOXB7	6.965000
HOXB8	0.487500
HOXC10	0.752500
HOXC11	0.710000
HOXC12	0.000000
HOXC13	0.192500
HOXC6	5.365000
HOXC8	2.115000
HOXC9	1.480000
HOXD10	4.570000
HOXD11	4.750000
HOXD12	4.155000
HOXD13	13.945000
HOXD3	0.130000
HOXD4	0.105000
HOXD8	0.310000
HOXD9	1.725000
HSF1	31.300000
HSF2	11.752500
HSF4	5.820000
HSFY1	0.000000
ID4	54.425000
IKZF1	0.140000
INSM1	0.930000
IRF1	20.705000
IRF2	13.780000
IRF3	23.742500
IRF4	0.047500
IRF5	0.185000
IRF7	12.895000
IRF8	3.497500
IRF9	36.017500
IRX2	4.260000
IRX3	2.300000
ISL1	10.337500
ISL2	2.290000
ISX	11.585000
JDP2	45.327500
JUN	126.132500
JUNB	296.957500
JUND	355.942500
KLF1	0.027500
KLF12	4.220000
KLF13	18.622500
KLF14	0.230000
KLF15	3.122500
KLF16	7.152500
KLF3	40.362500
KLF4	23.047500
KLF5	51.175000
KLF6	322.917500
KLF8	4.067500
KLF9	6.202500
LBX2	1.892500
LEF1	4.817500
LHX2	0.042500
LHX3	0.000000
LHX4	0.230000
LHX6	0.097500
LHX8	0.390000
LHX9	0.070000
LMX1A	0.000000
LMX1B	0.057500
LYL1	0.565000
MAF	24.312500
MAFA	0.155000
MAFB	3.032500
MAFF	38.015000
MAFG	16.577500
MAFK	5.152500
MAX	40.642500
MAZ	97.382500
MBD2	26.455000
MECOM	10.517500
MECP2	9.517500
MEF2A	15.200000
MEF2B	1.432500
MEF2C	4.015000
MEF2D	13.792500
MEIS1	15.840000
MEIS2	14.045000
MEIS3	21.070000
MEOX1	0.235000
MEOX2	0.675000
MESP1	0.860000
MGA	9.410000
MITF	7.015000
MIXL1	0.657500
MLX	19.487500
MLXIPL	22.635000
MNX1	1.287500
MSX1	14.612500
MSX2	15.575000
MTF1	3.297500
MXI1	7.955000
MYB	0.237500
MYBL1	0.322500
MYBL2	7.437500
MYC	34.132500
MYCN	5.230000
MYF6	0.020000
MYNN	6.465000
MYOD1	0.000000
MYOG	0.000000
MZF1	13.177500
NANOG	0.315000
NEUROD1	0.272500
NEUROD2	0.000000
NEUROG2	0.097500
NFAT5	8.255000
NFATC1	5.960000
NFATC2	4.555000
NFATC3	10.527500
NFATC4	37.837500
NFE2	0.200000
NFE2L1	27.412500
NFE2L2	50.700000
NFIA	8.745000
NFIB	9.965000
NFIC	11.852500
NFIL3	49.395000
NFKB1	11.922500
NFKB2	14.902500
NFYA	10.805000
NFYB	13.907500
NFYC	28.365000
NHLH1	0.015000
NKX2-1	2.482500
NKX2-2	0.027500
NKX2-3	0.025000
NKX2-5	0.127500
NKX2-8	0.000000
NKX3-1	0.900000
NKX3-2	0.245000
